"","mz","intensity"
"977",405.236569292471,0
"978",405.248898011869,0
"979",405.261227293901,0
"980",411.156662642848,0
"981",411.169262513997,0
"982",411.18186296434,0
"983",411.194463993911,0
"984",411.207065602746,1838.61840820312
"985",411.219667790881,8158.5927734375
"986",411.23227055835,12139.71484375
"987",411.24487390519,12623.9677734375
"988",411.257477831436,9299.8818359375
"989",411.270082337124,4168.4208984375
"990",411.282688607978,0
"991",411.295294272655,0
"992",411.30790051688,0
"993",411.320507340689,0
"994",412.065337088474,0
"995",412.077978752415,0
"996",412.090620998112,0
"997",412.103263825601,0
"998",412.115907234917,6488.5966796875
"999",412.128551226096,25983.544921875
"1000",412.141195799173,45612.80078125
"1001",412.153840954185,49426.71484375
"1002",412.166486691167,34215.66796875
"1003",412.179133010155,12903.6669921875
"1004",412.191779911184,113.103515625
"1005",412.204428836211,0
"1006",412.21707690143,0
"1007",412.229725548799,0
"1008",412.242374778351,0
"1009",413.167343431768,0
"1010",413.180035842301,0
"1011",413.192728837707,0
"1012",413.20542241802,0
"1013",413.218116583277,2639.97241210938
"1014",413.230811333513,18876.484375
"1015",413.243506668764,40743.703125
"1016",413.256202589068,51479.8515625
"1017",413.268899094458,42108.7890625
"1018",413.281596184972,21118.2421875
"1019",413.294293860645,3937.62426757812
"1020",413.307007732401,0
"1021",413.3197065785,0
"1022",413.332406009867,0
"1023",413.345106026537,0
"1024",425.149345117514,0
"1025",425.16259364285,0
"1026",425.175842787473,0
"1027",425.189092551421,0
"1028",425.202342934734,2120.73217773438
"1029",425.215593937449,12508.0263671875
"1030",425.228845559607,21985.94921875
"1031",425.242097801244,22850.939453125
"1032",425.2553506624,13490.5966796875
"1033",425.268604143114,1443.56469726562
"1034",425.281754024731,0
"1035",425.295008744675,0
"1036",425.308264084293,0
"1037",425.321520043622,0
"1038",429.084575667753,0
"1039",429.098008569408,0
"1040",429.111442101867,0
"1041",429.124876265172,0
"1042",429.13831105936,2103.05688476562
"1043",429.151746484472,8985.4970703125
"1044",429.165182540547,14908.8759765625
"1045",429.178619227624,15198.1396484375
"1046",429.192056545743,9851.2216796875
"1047",429.205494494945,3615.02075195312
"1048",429.218934110665,0
"1049",429.232373322148,0
"1050",429.245813164831,0
"1051",429.259253638754,0
"1052",430.066838739592,0
"1053",430.080317794008,0
"1054",430.093797482121,0
"1055",430.107277803969,0
"1056",430.120758759594,5005.8828125
"1057",430.134240349034,8461.2724609375
"1058",430.14772257233,15176.8818359375
"1059",430.16120542952,18854.78125
"1060",430.174688920646,13993.4072265625
"1061",430.188173045746,3928.83081054688
"1062",430.201666211212,0
"1063",430.21515160438,0
"1064",430.228637631643,0
"1065",430.24212429304,0
"1066",438.089389854264,0
"1067",438.103247826476,0
"1068",438.117106456249,0
"1069",438.130965743623,0
"1070",438.144825688639,3008.72094726562
"1071",438.15868629134,9488.8828125
"1072",438.172547551767,14925.5458984375
"1073",438.186409469961,14875.1123046875
"1074",438.200272045965,9328.1328125
"1075",438.214135279819,2308.00610351562
"1076",438.228003427012,0
"1077",438.241867976693,0
"1078",438.25573318435,0
"1079",438.269599050025,0
"1080",442.149979822574,0
"1081",442.164030913496,0
"1082",442.178082674225,0
"1083",442.192135104802,0
"1084",442.20618820527,4788.173828125
"1085",442.220241975672,10623.15625
"1086",442.23429641605,14346.9365234375
"1087",442.248351526447,13513.6552734375
"1088",442.262407306905,9581.3544921875
"1089",442.276463757468,5554.7236328125
"1090",442.290525078208,0
"1091",442.304582869106,0
"1092",442.318641330236,0
"1093",442.332700461641,0
"1094",446.167572386631,0
"1095",446.181815426136,0
"1096",446.196059147675,0
"1097",446.210303551291,0
"1098",446.224548637029,7004.0322265625
"1099",446.23879440493,14425.2880859375
"1100",446.25304085504,14091.1650390625
"1101",446.267287987401,7798.994140625
"1102",446.281535802057,1327.08959960938
"1103",446.295794826257,0
"1104",446.310044005635,0
"1105",446.324293867438,0
"1106",446.33854441171,0
"1107",456.203984575649,0
"1108",456.218710901271,0
"1109",456.233437939956,0
"1110",456.248165691751,0
"1111",456.262894156702,6328.2158203125
"1112",456.277623334855,12354.794921875
"1113",456.292353226255,13190.7978515625
"1114",456.30708383095,9157.8994140625
"1115",456.321815148984,5290.7841796875
"1116",456.336440295044,0
"1117",456.351173039897,0
"1118",456.365906498228,0
"1119",456.380640670083,0
"1120",468.155571311983,0
"1121",468.170880120141,0
"1122",468.186189679215,0
"1123",468.201499989254,0
"1124",468.216811050306,3366.59399414062
"1125",468.232122862421,8563.3984375
"1126",468.247435425649,11360.3447265625
"1127",468.262748740038,7863.0576171875
"1128",468.278062805637,1503.34301757812
"1129",468.293387123674,0
"1130",468.308702691841,0
"1131",468.324019011366,0
"1132",468.339336082298,0
"1133",480.121763648386,0
"1134",480.137663142514,0
"1135",480.153563426435,0
"1136",480.169464500202,0
"1137",480.185366363869,4241.9130859375
"1138",480.201269017486,18803.576171875
"1139",480.217172461107,30771.24609375
"1140",480.233076694784,29903.94140625
"1141",480.248981718568,16338.9169921875
"1142",480.264887532513,1686.32543945312
"1143",480.280795748703,0
"1144",480.296703143126,0
"1145",480.312611327866,0
"1146",480.328520302976,0
"1147",482.147337641298,0
"1148",482.163337859265,0
"1149",482.179338873704,0
"1150",482.195340684669,0
"1151",482.211343292212,2976.34497070312
"1152",482.227346696385,16652.369140625
"1153",482.243350897243,32546.73828125
"1154",482.259355894837,37601.70703125
"1155",482.275361689221,26124.16796875
"1156",482.291368280448,7356.5625
"1157",482.307375861732,0
"1158",482.323384046802,0
"1159",482.339393028874,0
"1160",482.355402807999,0
"1161",482.40343692823,0
"1162",482.419449896101,0
"1163",482.435463661291,0
"1164",482.451478223853,0
"1165",482.467493583839,2840.54223632812
"1166",482.483509741303,8614.044921875
"1167",482.499526696297,11106.08984375
"1168",482.515544448875,8741.029296875
"1169",482.531562999089,4038.23022460938
"1170",482.547594920953,0
"1171",482.563615066599,0
"1172",482.57963601004,0
"1173",482.59565775133,0
"1174",498.251692315455,0
"1175",498.268500839758,0
"1176",498.28531021463,0
"1177",498.302120440127,0
"1178",498.318931516307,4320.173828125
"1179",498.335743443229,9386.6376953125
"1180",498.352556220947,11446.5927734375
"1181",498.369369849521,8375.107421875
"1182",498.386184329008,2379.52905273438
"1183",498.403004767275,0
"1184",498.419820948759,0
"1185",498.436637981329,0
"1186",498.453455865041,0
"1187",504.683575921798,0
"1188",504.70071096637,0
"1189",504.717846883613,0
"1190",504.734983673585,0
"1191",504.752121336346,2788.47973632812
"1192",504.769259871955,8152.9697265625
"1193",504.786399280471,10788.03515625
"1194",504.803539561954,9700.671875
"1195",504.820680716463,5853.6875
"1196",504.83770544165,0
"1197",504.854848342388,0
"1198",504.87199211633,0
"1199",504.889136763535,0
"1200",526.200755734757,0
"1201",526.218998222965,0
"1202",526.237241659844,0
"1203",526.25548604546,0
"1204",526.273731379879,0
"1205",526.291977663165,13378.2587890625
"1206",526.310224895386,37796.9375
"1207",526.328473076606,58457.62890625
"1208",526.346722206893,60136.046875
"1209",526.36497228631,41562.29296875
"1210",526.383223314925,17153.853515625
"1211",526.401475292804,1494.63989257812
"1212",526.419728747517,0
"1213",526.437982624119,0
"1214",526.456237450182,0
"1215",526.474493225771,0
"1216",527.205503617681,0
"1217",527.223798380621,0
"1218",527.242094095858,0
"1219",527.260390763459,0
"1220",527.27868838349,5895.47265625
"1221",527.296986956016,10138.1953125
"1222",527.315286481103,12419.771484375
"1223",527.333586958819,11635.59375
"1224",527.351888389228,8714.830078125
"1225",527.370190772398,4909.224609375
"1226",527.388495969583,0
"1227",527.406800258471,0
"1228",527.425105500318,0
"1229",527.443411695189,0
"1230",530.661732715196,0
"1231",530.680207678109,0
"1232",530.698683605847,0
"1233",530.717160498476,0
"1234",530.735638356064,3568.31225585938
"1235",530.754117178678,7840.7724609375
"1236",530.772596966385,10810.7119140625
"1237",530.791077719253,10435.3701171875
"1238",530.809559437349,7506.296875
"1239",530.828044547853,0
"1240",530.846528196605,0
"1241",530.865012810787,0
"1242",530.883498390465,0
"1243",535.179679385604,0
"1244",535.198390790141,0
"1245",535.217103176002,0
"1246",535.235816543254,0
"1247",535.254530891967,6422.482421875
"1248",535.273246222209,8498.1611328125
"1249",535.291962534049,9427.6689453125
"1250",535.310679827556,8481.3515625
"1251",535.329398102798,5840.8251953125
"1252",535.348119248391,0
"1253",535.366839487308,0
"1254",535.385560708168,0
"1255",535.404282911036,0
"1256",538.676958889193,0
"1257",538.69585400687,0
"1258",538.714750118738,0
"1259",538.733647224867,0
"1260",538.752545325327,0
"1261",538.771444420186,13070.0224609375
"1262",538.790344509516,25540.021484375
"1263",538.809245593385,27454.5390625
"1264",538.828147671863,17227.5703125
"1265",538.847050745021,2890.09204101562
"1266",538.865955077191,0
"1267",538.884860139917,0
"1268",538.903766197531,0
"1269",538.922673250104,0
"1270",539.168555506547,0
"1271",539.187476495872,0
"1272",539.206398481203,0
"1273",539.225321462611,0
"1274",539.244245440165,5881.9248046875
"1275",539.263170413935,20343.177734375
"1276",539.282096383991,33840.26171875
"1277",539.301023350402,35577.51953125
"1278",539.31995131324,24049.98828125
"1279",539.338880272574,8260.5234375
"1280",539.357810228473,0
"1281",539.376743302473,0
"1282",539.395675251714,0
"1283",539.414608197731,0
"1284",539.433542140593,0
"1285",543.125669240906,0
"1286",543.144798913647,0
"1287",543.163929597068,0
"1288",543.18306129124,0
"1289",543.202193996235,7154.3291015625
"1290",543.221327712124,10881.8232421875
"1291",543.240462438978,12488.798828125
"1292",543.259598176868,9740.9521484375
"1293",543.278734925866,4562.20703125
"1294",543.297873520275,0
"1295",543.317012291701,0
"1296",543.336152074449,0
"1297",543.355292868589,0
"1298",544.678454256071,0
"1299",544.697666025125,0
"1300",544.716878810648,0
"1301",544.736092612709,0
"1302",544.755307431382,7809.3505859375
"1303",544.774523266737,11747.919921875
"1304",544.793740118847,12439.2880859375
"1305",544.812957987783,10307.6943359375
"1306",544.832176873617,7152.9052734375
"1307",544.851400254241,0
"1308",544.870621174086,0
"1309",544.889843111044,0
"1310",544.909066065187,0
"1311",551.113052460015,0
"1312",551.13260567492,0
"1313",551.152159930451,0
"1314",551.171715226682,0
"1315",551.191271563687,2041.38549804688
"1316",551.210828941539,7949.9306640625
"1317",551.230387360313,18226.365234375
"1318",551.249946820082,25564.51171875
"1319",551.269507320921,22691.12109375
"1320",551.289068862903,11140.6923828125
"1321",551.308631446102,1450.47973632812
"1322",551.328170625906,0
"1323",551.347735291761,0
"1324",551.367300999054,0
"1325",551.38686774786,0
"1326",558.100431057478,0
"1327",558.120357316368,0
"1328",558.140284642439,0
"1329",558.160213035767,0
"1330",558.18014249643,6289.5458984375
"1331",558.200073024502,8986.8125
"1332",558.220004620061,10190.744140625
"1333",558.239937283183,8135.8837890625
"1334",558.259871013943,4579.6923828125
"1335",558.27981460096,0
"1336",558.299750467227,0
"1337",558.319687401361,0
"1338",558.339625403439,0
"1339",576.119779199232,0
"1340",576.140678251383,0
"1341",576.161578440741,0
"1342",576.182479767388,0
"1343",576.203382231408,3719.01782226562
"1344",576.224285832883,8018.5166015625
"1345",576.245190571895,11004.94921875
"1346",576.266096448527,9439.994140625
"1347",576.287003462861,6233.91015625
"1348",576.307913096016,0
"1349",576.328822386002,0
"1350",576.349732813939,0
"1351",576.370644379908,0
"1352",579.162056877533,0
"1353",579.183121689856,0
"1354",579.204187651429,0
"1355",579.225254762335,0
"1356",579.246323022658,5341.6015625
"1357",579.267392432481,8735.814453125
"1358",579.288462991888,10690.072265625
"1359",579.309534700962,8148.1416015625
"1360",579.330607559788,2430.18237304688
"1361",579.351683557492,0
"1362",579.372758716071,0
"1363",579.393835024652,0
"1364",579.414912483319,0
"1365",583.227672975513,0
"1366",583.24895998554,0
"1367",583.270248161008,0
"1368",583.291537502003,0
"1369",583.312828008609,987.188720703125
"1370",583.334119680913,8496.412109375
"1371",583.355412518997,15526.7158203125
"1372",583.376706522949,16084.5615234375
"1373",583.398001692853,10098.763671875
"1374",583.419298028794,2316.43627929688
"1375",583.440601841965,0
"1376",583.461900510236,0
"1377",583.483200344799,0
"1378",583.504501345741,0
"1379",596.168404626894,0
"1380",596.190404037298,0
"1381",596.212404665437,0
"1382",596.234406511399,0
"1383",596.256409575276,5275.35546875
"1384",596.278413857156,23826.021484375
"1385",596.30041935713,43839.33203125
"1386",596.322426075287,47873.12890625
"1387",596.344434011718,32917.7578125
"1388",596.366443166513,12019.4375
"1389",596.38845353976,0
"1390",596.410465374539,0
"1391",596.432478184963,0
"1392",596.45449221411,0
"1393",596.476507462071,0
"1394",596.652673333827,0
"1395",596.674699555155,0
"1396",596.696726996197,0
"1397",596.718755657043,0
"1398",596.740785537781,2083.48950195312
"1399",596.762816638504,13985.5498046875
"1400",596.784848959299,34827.375
"1401",596.806882500258,50660.64453125
"1402",596.828917261472,47894.46875
"1403",596.850953243029,28862.015625
"1404",596.87299044502,8896.7333984375
"1405",596.895028867535,193.403076171875
"1406",596.917069265879,0
"1407",596.939110129713,0
"1408",596.961152214341,0
"1409",596.983195519854,0
"1410",598.219571946217,0
"1411",598.241684991458,0
"1412",598.263799262827,0
"1413",598.285914760415,0
"1414",598.308031484312,4821.640625
"1415",598.33014943461,10595.0087890625
"1416",598.352268611398,16098.7431640625
"1417",598.374389014768,16314.0771484375
"1418",598.396510644809,10134.9853515625
"1419",598.418633501614,2460.56811523438
"1420",598.440733217159,0
"1421",598.462858527761,0
"1422",598.484985065399,0
"1423",598.507112830162,0
"1424",612.191443464588,0
"1425",612.214335725052,0
"1426",612.237229269588,0
"1427",612.260124098293,0
"1428",612.283020211262,5575.84375
"1429",612.305917608591,19381.67578125
"1430",612.328816290378,39257.3671875
"1431",612.351716256717,54310.60546875
"1432",612.374617507704,51819.73046875
"1433",612.397520043437,33046.6171875
"1434",612.420423864011,12527.1875
"1435",612.443328969522,1925.37915039062
"1436",612.466235800989,0
"1437",612.489143476662,0
"1438",612.512052437561,0
"1439",612.534962683781,0
"1440",613.222868222188,0
"1441",613.245818361115,0
"1442",613.268769788445,0
"1443",613.291722504275,0
"1444",613.3146765087,3304.79272460938
"1445",613.337631801818,8729.5791015625
"1446",613.360588383724,12735.7470703125
"1447",613.383546254516,12356.494140625
"1448",613.40650541429,9001.3330078125
"1449",613.429465863142,6414.4169921875
"1450",613.452438511147,0
"1451",613.475401538445,0
"1452",613.498365855111,0
"1453",613.52133146124,0
"1454",638.219634514481,0
"1455",638.244002144048,0
"1456",638.2683711692,0
"1457",638.292741590042,0
"1458",638.317113406681,6156.6630859375
"1459",638.341486619225,9004.6787109375
"1460",638.365861227778,10623.529296875
"1461",638.390237232449,8946.787109375
"1462",638.414614633343,4769.5654296875
"1463",638.438993899431,0
"1464",638.463374093092,0
"1465",638.487755683297,0
"1466",638.512138670152,0
"1467",639.293132319646,0
"1468",639.317561455864,0
"1469",639.341991992364,0
"1470",639.366423929255,0
"1471",639.390857266642,2463.22534179688
"1472",639.415292004633,11589.353515625
"1473",639.439728143336,15386.5791015625
"1474",639.464165682856,11657.6083984375
"1475",639.488604623302,4636.390625
"1476",639.513047570766,0
"1477",639.537489313383,0
"1478",639.561932457247,0
"1479",639.586377002464,0
"1480",645.246070639999,0
"1481",645.270841789537,0
"1482",645.295614365558,0
"1483",645.320388368171,0
"1484",645.345163797487,5711.064453125
"1485",645.369940653614,10990.3232421875
"1486",645.394718936662,16040.7568359375
"1487",645.41949864674,16932.88671875
"1488",645.444279783959,10947.478515625
"1489",645.469062348428,1634.63354492188
"1490",645.493846535748,0
"1491",645.518631955045,0
"1492",645.543418801921,0
"1493",645.568207076486,0
"1494",645.692169868472,0
"1495",645.71696671147,0
"1496",645.741764982924,0
"1497",645.766564682943,0
"1498",645.791365811639,3919.46655273438
"1499",645.816168369119,8062.0830078125
"1500",645.840972355494,14307.1279296875
"1501",645.865777770875,15418.7978515625
"1502",645.890584615369,10840.103515625
"1503",645.915392889089,5282.1474609375
"1504",645.940205646851,0
"1505",645.965016779348,0
"1506",645.989829341399,0
"1507",646.014643333114,0
"1508",652.69148425191,0
"1509",652.7166853867,0
"1510",652.741887981085,0
"1511",652.767092035175,0
"1512",652.792297549085,4106.1171875
"1513",652.817504522926,19822.8046875
"1514",652.842712956812,34004.02734375
"1515",652.867922850854,34840.53515625
"1516",652.893134205167,21304.251953125
"1517",652.918347019863,4467.8623046875
"1518",652.943561512372,0
"1519",652.968777248171,0
"1520",652.993994444692,0
"1521",653.019213102047,0
"1522",653.195784616361,0
"1523",653.221014964451,0
"1524",653.24624677439,0
"1525",653.271480046293,0
"1526",653.296714780271,2370.96850585938
"1527",653.321950976438,13106.0966796875
"1528",653.347188634907,20561.021484375
"1529",653.37242775579,18652.0859375
"1530",653.397668339201,8239.755859375
"1531",653.422910385253,0
"1532",653.448159531849,0
"1533",653.473404503522,0
"1534",653.498650938174,0
"1535",653.523898835919,0
"1536",666.099608666175,0
"1537",666.125590336571,0
"1538",666.151573527146,0
"1539",666.177558238018,0
"1540",666.203544469307,6539.3759765625
"1541",666.22953222113,9273.7236328125
"1542",666.255521493607,12777.8623046875
"1543",666.281512286856,13357.7236328125
"1544",666.307504600995,8412.9150390625
"1545",666.333498436144,1680.04907226562
"1546",666.359462254027,0
"1547",666.38545913155,0
"1548",666.411457530439,0
"1549",666.437457450813,0
"1550",673.223015174557,0
"1551",673.249414743265,0
"1552",673.275815864841,0
"1553",673.302218539407,0
"1554",673.328622767084,5006.0107421875
"1555",673.355028547995,15206.2294921875
"1556",673.38143588226,30670.0703125
"1557",673.407844770002,38980.5078125
"1558",673.434255211344,32666.72265625
"1559",673.460667206405,17490.755859375
"1560",673.487080755309,6959.662109375
"1561",673.513507018769,0
"1562",673.539923675724,0
"1563",673.566341886887,0
"1564",673.59276165238,0
"1565",702.21537118714,0
"1566",702.24349434983,0
"1567",702.271619202019,0
"1568",702.299745743843,0
"1569",702.327873975436,6983.986328125
"1570",702.356003896934,14702.9013671875
"1571",702.384135508473,21237.2890625
"1572",702.412268810187,20943.462890625
"1573",702.440403802213,13737.7236328125
"1574",702.468540484685,4799.2998046875
"1575",702.496678978549,0
"1576",702.524819042321,0
"1577",702.552960796946,0
"1578",702.581104242559,0
"1579",702.609249379296,0
"1580",702.637396207292,0
"1581",702.665544726684,7649.89453125
"1582",702.693694937605,10175.3583984375
"1583",702.721846840193,10351.2216796875
"1584",702.750000434582,8843.6298828125
"1585",702.778155720908,6783.7685546875
"1586",702.806314499699,0
"1587",702.834473170306,0
"1588",702.862633533256,0
"1589",702.890795588687,0
"1590",707.219612041049,0
"1591",707.248036365363,0
"1592",707.276462403343,0
"1593",707.304890155126,0
"1594",707.33331962085,4969.525390625
"1595",707.361750800652,11401.0771484375
"1596",707.390183694671,13747.1787109375
"1597",707.418618303044,9975.0478515625
"1598",707.447054625908,4041.88012695312
"1599",707.475494016266,0
"1600",707.503933768528,0
"1601",707.532375235696,0
"1602",707.560818417907,0
"1603",710.728704728667,0
"1604",710.75734087159,0
"1605",710.785978745227,0
"1606",710.814618349717,0
"1607",710.843259685199,5170.7265625
"1608",710.871902751813,8239.0625
"1609",710.900547549699,10065.00390625
"1610",710.929194078996,8261.3662109375
"1611",710.957842339843,3977.96508789062
"1612",710.986492911925,0
"1613",711.015144636292,0
"1614",711.043798092629,0
"1615",711.072453281074,0
"1616",712.191358165051,0
"1617",712.220082752483,0
"1618",712.248809077759,0
"1619",712.277537141021,0
"1620",712.306266942407,2306.50268554688
"1621",712.334998482057,11618.6220703125
"1622",712.363731760114,30656.7265625
"1623",712.392466776716,47193.78515625
"1624",712.421203532004,46639.34375
"1625",712.449942026118,29183.3828125
"1626",712.478682259198,9243.29296875
"1627",712.507424231385,0
"1628",712.536168326786,0
"1629",712.564913777608,0
"1630",712.593660967957,0
"1631",712.622409897974,0
"1632",713.226539540385,0
"1633",713.255326778639,0
"1634",713.284115759794,0
"1635",713.312906483989,0
"1636",713.341698951366,3572.91235351562
"1637",713.370493162065,9650.654296875
"1638",713.399289116228,13090.7119140625
"1639",713.428086813994,11110.947265625
"1640",713.456886255505,5931.0400390625
"1641",713.485692437884,0
"1642",713.514495367306,0
"1643",713.543300040896,0
"1644",713.572106458794,0
"1645",726.211122330701,0
"1646",726.240699269186,0
"1647",726.270278014611,0
"1648",726.299858567122,0
"1649",726.329440926868,5822.865234375
"1650",726.359025093994,13271.9150390625
"1651",726.388611068649,15638.4833984375
"1652",726.41819885098,9230.2724609375
"1653",726.447788441134,0
"1654",726.47738003504,0
"1655",726.506973241281,0
"1656",726.536568255788,0
"1657",726.566165078706,0
"1658",726.68457045745,0
"1659",726.71417632464,0
"1660",726.743784001126,0
"1661",726.773393487056,0
"1662",726.803004782578,5851.7177734375
"1663",726.832617887839,13630.0009765625
"1664",726.862232802985,22938.63671875
"1665",726.891849528166,26812.69140625
"1666",726.921468063528,22030.59375
"1667",726.951088409218,12319.2509765625
"1668",726.980710565385,4059.42797851562
"1669",727.010337034116,0
"1670",727.039962811678,0
"1671",727.069590400159,0
"1672",727.099219799707,0
"1673",733.211703561969,0
"1674",733.241709210512,0
"1675",733.271716701001,0
"1676",733.301726033586,0
"1677",733.331737208418,5055.9892578125
"1678",733.361750225648,9265.109375
"1679",733.391765085426,10535.8134765625
"1680",733.421781787904,8587.0283203125
"1681",733.451800333233,4524.62109375
"1682",733.481823091662,0
"1683",733.511845323144,0
"1684",733.541869397928,0
"1685",733.571895316167,0
"1686",739.340826165093,0
"1687",739.371208841016,0
"1688",739.40159338981,0
"1689",739.431979811627,0
"1690",739.46236810662,6145.5517578125
"1691",739.492758274946,8302.0615234375
"1692",739.523150316757,8962.1103515625
"1693",739.553544232207,9045.73828125
"1694",739.583940021451,8710.9150390625
"1695",739.614337684642,7798.4423828125
"1696",739.644707957597,0
"1697",739.675109369145,0
"1698",739.705512655103,0
"1699",739.735917815624,0
"1700",767.204967160424,0
"1701",767.23708352441,0
"1702",767.269201905097,0
"1703",767.301322302655,0
"1704",767.333444717253,5808.087890625
"1705",767.365569149058,10788.076171875
"1706",767.39769559824,13093.2509765625
"1707",767.429824064969,9973.3515625
"1708",767.461954549413,2798.41674804688
"1709",767.494090723043,0
"1710",767.526225243423,0
"1711",767.558361782026,0
"1712",767.590500339019,0
"1713",778.209053384377,0
"1714",778.241863198817,0
"1715",778.274675088225,0
"1716",778.307489052777,0
"1717",778.340305092649,4937.4609375
"1718",778.373123208015,11913.0517578125
"1719",778.40594339905,20002.900390625
"1720",778.438765665929,20226.359375
"1721",778.471590008827,12109.7568359375
"1722",778.504416427919,2084.00024414062
"1723",778.537245236539,0
"1724",778.570075808545,0
"1725",778.602908457271,0
"1726",778.635743182893,0
"1727",779.161381393526,0
"1728",779.194251453176,0
"1729",779.227123592877,0
"1730",779.259997812804,0
"1731",779.292874113133,0
"1732",779.325752494039,8781.48828125
"1733",779.358632955698,14820.3349609375
"1734",779.391515498286,11694.412109375
"1735",779.424400121978,1916.91870117188
"1736",779.45728852056,0
"1737",779.490177306987,0
"1738",779.523068175045,0
"1739",779.55596112491,0
"1740",784.24798253144,0
"1741",784.281174997667,0
"1742",784.314369571193,0
"1743",784.347566252195,0
"1744",784.380765040853,4437.8203125
"1745",784.413965937344,8912.017578125
"1746",784.447168941847,12049.03125
"1747",784.480374054541,10128.32421875
"1748",784.513581275604,5041.5146484375
"1749",784.546791288223,0
"1750",784.580002726559,0
"1751",784.6132162738,0
"1752",784.646431930124,0
"1753",786.309907778922,0
"1754",786.343231235694,0
"1755",786.376556810859,0
"1756",786.409884504598,0
"1757",786.443214317091,7464.728515625
"1758",786.476546248516,15004.6123046875
"1759",786.509880299054,17147.59765625
"1760",786.543216468883,11875.796875
"1761",786.576554758185,3594.91625976562
"1762",786.609898477728,0
"1763",786.643241006512,0
"1764",786.676585655307,0
"1765",786.709932424293,0
"1766",796.199007340939,0
"1767",796.232961419941,0
"1768",796.266917670958,0
"1769",796.300876094175,0
"1770",796.334836689777,1564.81811523438
"1771",796.368799457949,10858.3330078125
"1772",796.402764398878,24752.048828125
"1773",796.436731512747,33985.50390625
"1774",796.470700799743,31813.73046875
"1775",796.504672260051,21022.8203125
"1776",796.538645893856,10998.5908203125
"1777",796.572621701344,8163.8583984375
"1778",796.6065996827,6810.7919921875
"1779",796.640581507825,0
"1780",796.674563837474,0
"1781",796.708548341547,0
"1782",796.74253502023,0
"1783",801.247938334638,0
"1784",801.282215897571,0
"1785",801.316495660153,0
"1786",801.350777622573,0
"1787",801.385061785018,3193.28833007812
"1788",801.419348147678,9266.6455078125
"1789",801.453636710739,14021.7041015625
"1790",801.487927474392,12592.423828125
"1791",801.522220438823,5946.31640625
"1792",801.556521934129,0
"1793",801.590819300683,0
"1794",801.625118868581,0
"1795",801.659420638011,0
"1796",820.260416666036,0
"1797",820.295921487914,0
"1798",820.331428615071,0
"1799",820.366938047706,0
"1800",820.40244978602,5333.962890625
"1801",820.437963830212,10730.4521484375
"1802",820.473480180481,13632.3134765625
"1803",820.508998837028,11647.6552734375
"1804",820.544519800051,5561.087890625
"1805",820.580043403252,0
"1806",820.615568979829,0
"1807",820.651096863482,0
"1808",820.68662705441,0
"1809",821.255424061889,0
"1810",821.290993507094,0
"1811",821.326565263174,0
"1812",821.36213933033,0
"1813",821.397715708762,0
"1814",821.43329439867,8122.4755859375
"1815",821.468875400254,14682.3349609375
"1816",821.504458713715,12736.4716796875
"1817",821.540044339253,4931.408203125
"1818",821.575632381172,0
"1819",821.611222631465,0
"1820",821.646815194435,0
"1821",821.682410070284,0
"1822",821.718007259211,3862.68872070312
"1823",821.753606761417,8279.7646484375
"1824",821.789208577103,10602.6201171875
"1825",821.824812706469,8761.03515625
"1826",821.860419149715,3535.72045898438
"1827",821.896029139764,0
"1828",821.931640211373,0
"1829",821.967253597464,0
"1830",822.002869298238,0
"1831",825.253613423958,0
"1832",825.289442936501,0
"1833",825.325274782476,0
"1834",825.361108962085,0
"1835",825.39694547553,6805.765625
"1836",825.432784323014,21499.4765625
"1837",825.468625504741,35724.10546875
"1838",825.504469020911,38664.46875
"1839",825.540314871729,27679.8203125
"1840",825.576163057397,12123.2744140625
"1841",825.612013578118,2846.02368164062
"1842",825.647866770768,0
"1843",825.683721962203,0
"1844",825.719579489299,0
"1845",825.755439352259,0
"1846",826.2577228131,0
"1847",826.293617738382,0
"1848",826.329515002777,0
"1849",826.365414606488,0
"1850",826.401316549719,0
"1851",826.437220832673,8699.884765625
"1852",826.473127455553,24212.728515625
"1853",826.509036418562,29712.6796875
"1854",826.544947721904,21440.01953125
"1855",826.580861365783,7458.3212890625
"1856",826.616740046188,0
"1857",826.652658371749,0
"1858",826.688579038457,0
"1859",826.724502046515,0
"1860",849.193909923572,0
"1861",849.231309810023,0
"1862",849.268712167256,0
"1863",849.306116995489,0
"1864",849.343524294939,2905.98168945312
"1865",849.380934065824,12733.9970703125
"1866",849.418346308362,28018.8046875
"1867",849.455761022771,37429.89453125
"1868",849.493178209267,32543.30078125
"1869",849.53059786807,17883.27734375
"1870",849.568019999397,5553.2060546875
"1871",849.605444884986,0
"1872",849.642871962014,0
"1873",849.68030151222,0
"1874",849.71773353582,0
"1875",850.204575020798,0
"1876",850.242041694827,0
"1877",850.279510845523,0
"1878",850.316982473105,0
"1879",850.35445657779,2367.06958007812
"1880",850.391933159796,9018.65625
"1881",850.429412219343,17281.09765625
"1882",850.466893756648,21176.802734375
"1883",850.50437777193,17384.060546875
"1884",850.541864265408,9052.3447265625
"1885",850.5793532373,2804.36157226562
"1886",850.616844969374,0
"1887",850.654338898749,0
"1888",850.691835307193,0
"1889",850.729334194925,0
"1890",851.254579070857,0
"1891",851.292115174152,0
"1892",851.329653760235,0
"1893",851.367194829324,0
"1894",851.40473838164,6724.1572265625
"1895",851.442284417401,9792.2216796875
